dec ra err type kind energy time
-20.33806 304.7061 0 null gamma_ray 84.46862 1498091575.5796
-59.88088 98.32869 0 null gamma_ray 169.4443 1498091575.8003
-46.36906 81.76138 0 null gamma_ray 447.641 1498091576.1728
-41.65403 95.54473 0 null gamma_ray 896.5862 1498091576.2158
-17.2836 57.33422 0 null gamma_ray 2778.05 1498091576.6948
-56.52759 99.77322 0 null gamma_ray 123.1019 1498091577.2918
-55.86438 324.5641 0 null gamma_ray 46.05922 1498091577.4615
-51.60467 140.7464 0 null gamma_ray 285.8439 1498091577.5531
-28.04384 67.15725 0 null gamma_ray 312.1421 1498091577.5832
-38.91145 68.90524 0 null gamma_ray 249.8966 1498091577.9197
-60.22904 111.9979 0 null gamma_ray 238.6323 1498091577.9438
-47.79768 248.0322 0 null gamma_ray 58.44297 1498091578.1113
-39.20778 83.9118 0 null gamma_ray 132.443 1498091578.2158
-53.88543 134.7785 0 null gamma_ray 238.5231 1498091578.4258
-55.56104 295.5701 0 null gamma_ray 157.3579 1498091579.192
-50.9347 110.8759 0 null gamma_ray 1556.604 1498091579.193
-43.99384 92.00863 0 null gamma_ray 803.911 1498091579.4238
-23.23549 70.48872 0 null gamma_ray 187.5016 1498091579.5004
-46.74011 95.33357 0 null gamma_ray 722.8281 1498091579.6166
-29.86357 67.67342 0 null gamma_ray 379.942 1498091579.6847
-43.12551 79.86356 0 null gamma_ray 215.8557 1498091579.6881
-52.1482 131.6976 0 null gamma_ray 156.1058 1498091579.7396
-3.442295 292.7446 0 null gamma_ray 23.79277 1498091579.7567
-48.69977 89.74145 0 null gamma_ray 230.7598 1498091580.015
-65.83822 222.3268 0 null gamma_ray 64.18017 1498091580.2534
-45.68676 219.6441 0 null gamma_ray 357.3712 1498091580.3406
-47.16608 133.2643 0 null gamma_ray 393.5486 1498091580.3542
-50.85979 96.16041 0 null gamma_ray 665.9116 1498091580.6814
-50.5668 121.3063 0 null gamma_ray 1535.986 1498091580.6818
-47.49556 83.51312 0 null gamma_ray 694.3704 1498091580.8187
-51.29481 104.8484 0 null gamma_ray 206.5233 1498091581.1424
-54.4844 116.6387 0 null gamma_ray 246.6006 1498091581.155
-27.41101 268.1119 0 null gamma_ray 5002.493 1498091581.2058
-83.24229 163.357 0 null gamma_ray 107.1828 1498091581.2591
-38.69028 339.2715 0 null gamma_ray 55.301 1498091581.3549
-59.8784 131.0043 0 null gamma_ray 205.3403 1498091581.5538
-38.72051 87.22703 0 null gamma_ray 206.3585 1498091581.7186
-53.35493 116.2603 0 null gamma_ray 127.3826 1498091582.1537
-32.68557 261.7026 0 null gamma_ray 82.54807 1498091582.1557
-54.39615 120.8403 0 null gamma_ray 432.1063 1498091582.5414
-41.51103 91.0671 0 null gamma_ray 168.5461 1498091582.5982
-43.15533 83.14928 0 null gamma_ray 121.6568 1498091582.8185
-50.24472 116.7953 0 null gamma_ray 620.5587 1498091583.0292
-44.53146 82.57044 0 null gamma_ray 1045.774 1498091583.2331
-55.76746 141.5301 0 null gamma_ray 139.9267 1498091583.5455
-54.21104 127.369 0 null gamma_ray 172.8572 1498091583.5512
-55.6067 47.23384 0 null gamma_ray 189.4187 1498091583.7307
-52.17515 138.5581 0 null gamma_ray 1118.535 1498091583.8594
-46.38522 95.56856 0 null gamma_ray 427.9632 1498091584.2046
-33.17533 80.46803 0 null gamma_ray 212.8862 1498091584.3882
-42.08902 78.95917 0 null gamma_ray 1004.867 1498091584.4955
-41.3577 81.33488 0 null gamma_ray 302.5367 1498091584.5965
-43.48469 76.10011 0 null gamma_ray 402.9245 1498091584.8366
-56.52079 221.5982 0 null gamma_ray 242.8536 1498091584.9231
-39.95379 75.76418 0 null gamma_ray 145.0302 1498091585.3528
-48.27545 96.54399 0 null gamma_ray 352.244 1498091586.1316
-27.89097 57.39025 0 null gamma_ray 152.7815 1498091586.4571
-26.76016 294.9245 0 null gamma_ray 558.5373 1498091586.643
-18.11831 60.28129 0 null gamma_ray 564.2787 1498091586.7121
-58.00765 123.2832 0 null gamma_ray 112.5439 1498091586.7268
-53.60622 110.8648 0 null gamma_ray 104.286 1498091586.7671
-36.91264 67.03645 0 null gamma_ray 126.9182 1498091586.8169
-46.2178 94.41368 0 null gamma_ray 185.7224 1498091587.3434
-52.27151 82.69605 0 null gamma_ray 162.6349 1498091588.4068
-26.3925 63.45199 0 null gamma_ray 134.2693 1498091588.5605
-55.15554 104.6344 0 null gamma_ray 125.5954 1498091588.7374
-16.93502 279.6411 0 null gamma_ray 173.6639 1498091588.9316
-43.75357 293.1321 0 null gamma_ray 486.7037 1498091589.1856
-40.35448 73.84579 0 null gamma_ray 418.6535 1498091589.2101
-51.98397 100.4412 0 null gamma_ray 321.6275 1498091589.425
-50.72389 247.2634 0 null gamma_ray 202.5679 1498091589.5102
-32.55872 264.0333 0 null gamma_ray 1770.891 1498091589.9154
-58.47987 307.559 0 null gamma_ray 40.52017 1498091590.1563
-37.83202 76.85178 0 null gamma_ray 792.6226 1498091590.213
-47.81731 123.6533 0 null gamma_ray 510.9768 1498091591.2857
-53.23542 136.794 0 null gamma_ray 1284.131 1498091591.5439
-34.29005 63.7532 0 null gamma_ray 62.68196 1498091591.6072
-42.6636 77.90514 0 null gamma_ray 1142.751 1498091591.8593
-64.00616 242.4638 0 null gamma_ray 341.3408 1498091591.8743
-43.52176 92.19986 0 null gamma_ray 243.1399 1498091591.8792
-45.51225 97.93262 0 null gamma_ray 1234.032 1498091591.8814
-50.74533 107.3169 0 null gamma_ray 247.1653 1498091591.8902
-49.61449 188.2763 0 null gamma_ray 209.2603 1498091592.4693
-54.12478 295.428 0 null gamma_ray 451.0566 1498091592.6344
-47.96977 115.238 0 null gamma_ray 606.7307 1498091592.7017
-45.26002 101.3785 0 null gamma_ray 154.0659 1498091592.7954
-17.90608 272.9976 0 null gamma_ray 223.0268 1498091592.8426
-27.25017 264.8707 0 null gamma_ray 296.0223 1498091593.0552
-28.50714 68.09194 0 null gamma_ray 82.85774 1498091593.0911
-52.7212 110.0155 0 null gamma_ray 962.8876 1498091593.0915
-49.84412 104.487 0 null gamma_ray 196.2358 1498091593.5012
-54.46057 105.818 0 null gamma_ray 176.9691 1498091593.7823
-73.91813 221.237 0 null gamma_ray 151.2713 1498091593.8605
-51.00245 112.1844 0 null gamma_ray 305.0598 1498091593.9935
-52.63072 134.0921 0 null gamma_ray 850.4114 1498091594.1715
-49.50739 89.01786 0 null gamma_ray 521.3813 1498091594.831
-53.70746 111.0348 0 null gamma_ray 234.4219 1498091595.044
-36.91714 73.58776 0 null gamma_ray 294.5414 1498091595.0444
-45.36706 86.86759 0 null gamma_ray 219.8731 1498091595.0833
-67.72018 98.9493 0 null gamma_ray 142.337 1498091595.2982
-49.65761 122.3549 0 null gamma_ray 100.3346 1498091595.3748
-18.26239 59.32258 0 null gamma_ray 1472.613 1498091595.5066
-48.97277 99.81922 0 null gamma_ray 343.1434 1498091595.5429
-12.06901 267.6496 0 null gamma_ray 98.30318 1498091595.6448
-53.51049 126.3559 0 null gamma_ray 1435.175 1498091596.0936
-52.23222 127.7289 0 null gamma_ray 179.1756 1498091596.3486
-45.12866 84.48841 0 null gamma_ray 1168.082 1498091596.415
-64.89656 263.8435 0 null gamma_ray 62.93226 1498091596.4806
-53.0544 122.0948 0 null gamma_ray 713.7973 1498091596.6119
-51.63467 74.56731 0 null gamma_ray 56.64328 1498091596.9069
-37.94258 76.01587 0 null gamma_ray 270.7232 1498091596.9487
-6.323647 2.053884 0 null gamma_ray 276.1436 1498091596.9847
-53.62447 131.4225 0 null gamma_ray 468.8988 1498091597.1573
-54.77728 146.4044 0 null gamma_ray 349.4877 1498091597.1721
-55.28067 114.8473 0 null gamma_ray 314.7674 1498091597.3952
-51.39267 117.2164 0 null gamma_ray 666.6952 1498091597.512
-48.57999 133.5535 0 null gamma_ray 255.7678 1498091598.7223
-10.51662 277.863 0 null gamma_ray 196.5308 1498091599.1291
-47.71124 88.92505 0 null gamma_ray 1872.761 1498091599.6153
-55.86074 134.158 0 null gamma_ray 70.94809 1498091599.6214
-49.77507 89.22662 0 null gamma_ray 319.9485 1498091599.9619
-51.00965 72.92673 0 null gamma_ray 42.73591 1498091599.9705
-13.62307 281.5841 0 null gamma_ray 194.5216 1498091600.2456
-37.58931 67.27728 0 null gamma_ray 400.7499 1498091600.3874
-48.34967 100.0416 0 null gamma_ray 268.9957 1498091600.4845
-44.79658 255.5456 0 null gamma_ray 431.1731 1498091600.7159
-53.14383 139.7304 0 null gamma_ray 174.0127 1498091600.8138
-53.56927 127.7338 0 null gamma_ray 154.6611 1498091600.9043
-50.63433 92.562 0 null gamma_ray 376.081 1498091601.3585
-48.03342 91.68257 0 null gamma_ray 783.1895 1498091601.3621
-36.01636 75.48812 0 null gamma_ray 531.5294 1498091601.6446
-55.59906 145.9482 0 null gamma_ray 274.5712 1498091601.8171
-52.02127 93.51183 0 null gamma_ray 138.1294 1498091602.3141
-54.42883 250.3176 0 null gamma_ray 90.23552 1498091603.1199
-77.61314 77.96082 0 null gamma_ray 76.79373 1498091603.1233
-52.443 106.7957 0 null gamma_ray 637.8083 1498091603.2031
-27.53785 65.18179 0 null gamma_ray 474.0257 1498091603.491
-29.42305 281.0729 0 null gamma_ray 89.36935 1498091603.5415
-52.99384 125.4323 0 null gamma_ray 536.452 1498091603.9255
-59.13809 123.5113 0 null gamma_ray 340.1268 1498091603.9986
-49.39028 99.68012 0 null gamma_ray 382.1086 1498091604.1007
-46.67952 126.8618 0 null gamma_ray 583.4108 1498091604.1037
-41.67345 91.0917 0 null gamma_ray 1723.267 1498091604.138
-37.44238 82.91398 0 null gamma_ray 655.044 1498091604.1944
-50.62613 99.1729 0 null gamma_ray 268.432 1498091604.5188
-44.90929 78.70258 0 null gamma_ray 108.2842 1498091604.6734
-34.49434 281.048 0 null gamma_ray 108.3431 1498091604.738
-29.4123 88.28762 0 null gamma_ray 189.6878 1498091604.9286
-46.40685 85.80835 0 null gamma_ray 1726.922 1498091605.2673
-39.68803 75.61747 0 null gamma_ray 2917.823 1498091605.4851
-57.61422 116.5057 0 null gamma_ray 206.8669 1498091606.0814
-52.43507 111.7353 0 null gamma_ray 152.1098 1498091606.1798
-54.72886 139.3339 0 null gamma_ray 274.9271 1498091606.2275
-58.9184 104.1806 0 null gamma_ray 60.73257 1498091606.2357
-32.05442 67.69653 0 null gamma_ray 114.6969 1498091606.2743
-45.42926 109.7478 0 null gamma_ray 525.6428 1498091606.3008
-37.31452 103.4755 0 null gamma_ray 1293.009 1498091606.3179
-54.36703 122.1294 0 null gamma_ray 342.7886 1498091606.3475
-42.55982 40.62007 0 null gamma_ray 366.8762 1498091606.5079
-26.52022 270.6684 0 null gamma_ray 92.58673 1498091606.5114
-38.36947 83.68934 0 null gamma_ray 186.0325 1498091606.905
-54.66604 143.1325 0 null gamma_ray 66.43327 1498091606.9501
-51.04348 94.83115 0 null gamma_ray 3987.901 1498091607.0036
-30.64808 79.06616 0 null gamma_ray 170.7397 1498091607.3972
-47.26787 150.1744 0 null gamma_ray 465.6486 1498091607.5065
-34.43618 69.96784 0 null gamma_ray 3188.596 1498091607.6719
-50.87546 239.9292 0 null gamma_ray 266.7469 1498091608.2942
-58.41125 144.0906 0 null gamma_ray 193.0396 1498091608.7133
-44.92509 80.03184 0 null gamma_ray 184.5503 1498091608.9228
-53.09262 107.0592 0 null gamma_ray 1008.232 1498091609.2058
-52.16599 142.8197 0 null gamma_ray 136.5015 1498091609.8371
-54.08679 107.7357 0 null gamma_ray 111.8253 1498091610.1501
-28.58297 265.5873 0 null gamma_ray 1752.844 1498091610.5636
-53.09818 145.2982 0 null gamma_ray 295.0861 1498091610.8509
-74.5657 123.1189 0 null gamma_ray 53.28883 1498091611.105
-37.84405 84.11862 0 null gamma_ray 901.1826 1498091611.1127
-50.12886 98.118 0 null gamma_ray 244.8336 1498091611.5078
-54.65195 134.4861 0 null gamma_ray 2958.117 1498091611.5847
-37.85519 73.08272 0 null gamma_ray 468.821 1498091611.7463
-65.88661 220.8271 0 null gamma_ray 178.8174 1498091612.2894
-60.02943 24.36832 0 null gamma_ray 52.57592 1498091612.4886
-37.26196 70.12702 0 null gamma_ray 60.49824 1498091612.5132
-34.15688 66.23112 0 null gamma_ray 418.2776 1498091612.58
-49.98218 135.6776 0 null gamma_ray 413.7518 1498091612.5993
-42.93278 95.46178 0 null gamma_ray 552.3801 1498091612.6171
-51.65268 118.5228 0 null gamma_ray 236.3169 1498091612.7366
-45.07697 79.90326 0 null gamma_ray 811.3759 1498091612.8303
-55.31903 118.359 0 null gamma_ray 368.5402 1498091612.9989
-55.43985 114.9 0 null gamma_ray 143.7676 1498091613.0003
-52.06277 110.5605 0 null gamma_ray 644.2773 1498091613.6964
-50.21362 116.3881 0 null gamma_ray 207.6604 1498091613.7009
-47.88045 86.20434 0 null gamma_ray 1667.774 1498091613.7808
-64.91524 351.2978 0 null gamma_ray 170.5875 1498091613.833
-52.82021 117.9811 0 null gamma_ray 650.4172 1498091613.9307
-44.55246 78.87245 0 null gamma_ray 63.22017 1498091614.0821
-50.3314 115.6653 0 null gamma_ray 293.0236 1498091614.2184
-52.20308 137.9795 0 null gamma_ray 755.5014 1498091614.3969
-49.15092 245.2287 0 null gamma_ray 140.6025 1498091614.4861
-37.73837 70.88453 0 null gamma_ray 130.6001 1498091614.5717
-55.32577 113.4267 0 null gamma_ray 989.7937 1498091614.7285
-12.18981 267.2302 0 null gamma_ray 421.3625 1498091614.7447
-40.79814 77.04922 0 null gamma_ray 147.4379 1498091614.8311
-17.86099 282.3562 0 null gamma_ray 49.06711 1498091614.9851
-49.24038 102.6831 0 null gamma_ray 138.4098 1498091615.1646
-39.99929 74.93474 0 null gamma_ray 549.8939 1498091615.2498
-54.98235 141.7535 0 null gamma_ray 121.1787 1498091615.4498
-56.42519 245.05 0 null gamma_ray 253.4523 1498091615.6889
-42.43446 83.1265 0 null gamma_ray 88.10555 1498091615.9096
-58.14614 139.7982 0 null gamma_ray 107.4404 1498091616.0046
-43.25317 77.76875 0 null gamma_ray 1716.018 1498091616.0077
-48.16924 103.2262 0 null gamma_ray 240.233 1498091616.1141
-33.46012 54.74813 0 null gamma_ray 259.6864 1498091616.2598
-39.64279 73.60936 0 null gamma_ray 466.9247 1498091616.4527
-80.53961 204.5317 0 null gamma_ray 248.5935 1498091616.7263
-43.49707 84.07891 0 null gamma_ray 145.63 1498091616.8439
-17.55428 56.2761 0 null gamma_ray 162.1925 1498091616.9662
-9.738857 321.1557 0 null gamma_ray 138.4722 1498091617.087
-53.0349 104.4428 0 null gamma_ray 236.7517 1498091617.3221
-55.26734 121.1779 0 null gamma_ray 470.3458 1498091617.4585
-50.85793 103.1982 0 null gamma_ray 251.2801 1498091617.4595
-55.29962 119.6697 0 null gamma_ray 201.4073 1498091617.6231
-53.86338 100.1002 0 null gamma_ray 182.2575 1498091617.791
-63.43723 323.5244 0 null gamma_ray 203.5003 1498091617.7992
-27.99106 82.53506 0 null gamma_ray 247.8725 1498091617.8011
-41.3908 74.26225 0 null gamma_ray 166.3668 1498091618.0704
-62.2079 180.159 0 null gamma_ray 48.45502 1498091618.1705
-50.28625 87.81293 0 null gamma_ray 47.59694 1498091618.3952
-44.61105 91.15277 0 null gamma_ray 799.2017 1498091619.165
-10.99574 356.9098 0 null gamma_ray 44.74104 1498091619.1946
-55.65046 108.5744 0 null gamma_ray 269.3943 1498091619.2721
-48.30199 91.70824 0 null gamma_ray 496.2936 1498091619.2726
-28.35876 343.4209 0 null gamma_ray 3844.323 1498091619.4273
-42.16196 90.95081 0 null gamma_ray 268.6709 1498091619.6847
-53.12935 116.7364 0 null gamma_ray 260.0609 1498091619.7402
-42.03384 80.50824 0 null gamma_ray 607.1732 1498091619.786
-37.88996 67.27338 0 null gamma_ray 11008.73 1498091619.7897
-5.947313 340.6098 0 null gamma_ray 61.64566 1498091620.0711
-55.02674 118.3071 0 null gamma_ray 526.3339 1498091620.2397
-67.45388 162.188 0 null gamma_ray 153.8974 1498091620.8007
-52.52472 95.28736 0 null gamma_ray 440.4883 1498091620.8314
-46.36008 263.7469 0 null gamma_ray 90.18822 1498091621.012
-47.47892 80.7364 0 null gamma_ray 159.8166 1498091621.0308
-49.01165 93.99532 0 null gamma_ray 171.1013 1498091621.0486
-55.61398 119.1776 0 null gamma_ray 1427.665 1498091621.9136
-44.39499 84.49548 0 null gamma_ray 462.9918 1498091622.343
-27.1952 287.1136 0 null gamma_ray 103.4263 1498091622.5682
-46.22615 83.02805 0 null gamma_ray 192.8284 1498091622.7439
-53.51973 120.7511 0 null gamma_ray 981.379 1498091622.8432
-75.3635 267.1658 0 null gamma_ray 97.53185 1498091622.9775
-44.59689 256.8002 0 null gamma_ray 1289.25 1498091623.0068
-35.70999 70.52838 0 null gamma_ray 113.6797 1498091623.1666
-36.74882 72.47569 0 null gamma_ray 201.5128 1498091623.2161
-49.92607 147.7194 0 null gamma_ray 771.58 1498091623.3844
-53.84043 126.1663 0 null gamma_ray 231.5897 1498091623.5066
-42.19527 73.56712 0 null gamma_ray 110.6339 1498091623.846
-46.56578 101.0329 0 null gamma_ray 248.9435 1498091623.8699
-62.57217 60.78219 0 null gamma_ray 50.38721 1498091624.3677
-50.24186 110.2067 0 null gamma_ray 725.2731 1498091624.7247
-53.5716 99.10239 0 null gamma_ray 899.983 1498091624.7954
-62.92017 237.0883 0 null gamma_ray 32.85917 1498091624.8372
-21.33641 61.43351 0 null gamma_ray 1076.637 1498091624.9157
-61.14808 212.7036 0 null gamma_ray 1885.452 1498091625.0143
-53.10736 91.9594 0 null gamma_ray 256.9198 1498091625.0462
-56.22325 94.32951 0 null gamma_ray 224.1554 1498091625.3035
-51.64507 85.38132 0 null gamma_ray 369.2291 1498091625.6575
-41.62595 85.34355 0 null gamma_ray 157.6967 1498091625.659
-60.49463 103.1089 0 null gamma_ray 113.3316 1498091625.6961
-56.04777 115.7761 0 null gamma_ray 705.8553 1498091625.8608
-62.21925 128.1756 0 null gamma_ray 132.8067 1498091626.1188
-45.61357 85.21951 0 null gamma_ray 76.22818 1498091626.1533
-28.00854 276.8381 0 null gamma_ray 153.2627 1498091626.4681
-58.74784 133.2041 0 null gamma_ray 470.322 1498091626.5486
-49.47412 155.4508 0 null gamma_ray 204.5224 1498091626.6986
-44.84979 81.34942 0 null gamma_ray 976.9082 1498091626.7966
-49.67138 134.0201 0 null gamma_ray 235.2472 1498091626.8948
-54.29825 143.2914 0 null gamma_ray 289.829 1498091626.9652
-1.173575 334.5665 0 null gamma_ray 1117.556 1498091626.9851
-48.37459 162.4604 0 null gamma_ray 374.4071 1498091627.1408
-89.17566 1.136698 0 null gamma_ray 382.9666 1498091627.3563
-62.45223 101.0379 0 null gamma_ray 192.313 1498091627.3635
-33.0814 71.51056 0 null gamma_ray 310.0605 1498091627.4522
-47.94069 93.45646 0 null gamma_ray 283.3765 1498091628.2736
-47.65239 96.18641 0 null gamma_ray 237.8297 1498091628.3186
-3.199202 345.6353 0 null gamma_ray 37.84148 1498091628.3974
-33.10368 264.9219 0 null gamma_ray 1642.447 1498091628.5994
-51.71094 145.4321 0 null gamma_ray 365.1489 1498091628.6677
-59.34988 104.9549 0 null gamma_ray 163.4407 1498091628.7787
-53.27287 103.2791 0 null gamma_ray 431.125 1498091629.108
-29.56265 70.10435 0 null gamma_ray 355.8458 1498091629.6534
-18.74724 277.0085 0 null gamma_ray 236.2055 1498091629.9104
-41.70441 320.0485 0 null gamma_ray 43.83172 1498091630.039
-64.94485 35.13078 0 null gamma_ray 20.22008 1498091630.193
-55.15397 295.7112 0 null gamma_ray 28.84772 1498091630.2288
-53.34775 140.6163 0 null gamma_ray 449.5853 1498091630.2435
-45.75153 80.65188 0 null gamma_ray 511.87 1498091630.4906
-53.34239 115.8617 0 null gamma_ray 681.1262 1498091630.9712
-55.98066 249.7321 0 null gamma_ray 630.0411 1498091631.0453
-42.53873 87.46654 0 null gamma_ray 168.675 1498091631.2038
-61.33218 219.584 0 null gamma_ray 168.7219 1498091631.4855
-47.29063 140.7644 0 null gamma_ray 197.2867 1498091631.6584
-35.88117 76.84749 0 null gamma_ray 338.985 1498091632.1763
-25.87297 67.72726 0 null gamma_ray 229.9368 1498091632.3693
-56.93494 110.0301 0 null gamma_ray 174.8439 1498091632.453
-60.94397 180.7818 0 null gamma_ray 129.864 1498091632.5318
-20.0237 62.31795 0 null gamma_ray 276.4667 1498091632.5405
-39.63082 282.6068 0 null gamma_ray 101.0225 1498091632.5688
-46.61773 84.48518 0 null gamma_ray 337.0468 1498091632.8157
-20.82902 65.10365 0 null gamma_ray 160.9833 1498091632.9379
-55.41818 118.2403 0 null gamma_ray 21276.27 1498091633.19
-24.09419 65.66745 0 null gamma_ray 572.5252 1498091633.2019
-47.49551 115.3497 0 null gamma_ray 359.0441 1498091633.3603
-34.70876 69.97488 0 null gamma_ray 206.1729 1498091633.5313
-48.03203 87.01323 0 null gamma_ray 526.3397 1498091633.5328
-19.40718 274.2316 0 null gamma_ray 258.9044 1498091633.5894
-54.1659 147.7575 0 null gamma_ray 263.7808 1498091633.6193
-52.34747 135.2846 0 null gamma_ray 1670.235 1498091633.7225
-29.25486 270.5768 0 null gamma_ray 292.591 1498091634.8152
-28.43581 66.32095 0 null gamma_ray 863.4936 1498091634.8451
-54.43888 108.0841 0 null gamma_ray 132.2921 1498091634.9642
-41.89742 86.49399 0 null gamma_ray 294.9694 1498091635.0796
-51.42271 102.3302 0 null gamma_ray 764.4028 1498091635.5428
-53.06868 138.9004 0 null gamma_ray 459.0479 1498091635.6203
-47.98003 134.086 0 null gamma_ray 420.3484 1498091635.888
-57.56309 40.69152 0 null gamma_ray 13.03221 1498091635.9639
-50.20012 99.3663 0 null gamma_ray 376.556 1498091636.0382
-38.18921 75.05318 0 null gamma_ray 921.3726 1498091636.3916
-50.59391 312.6701 0 null gamma_ray 66.87286 1498091636.6107
-55.99263 248.4882 0 null gamma_ray 404.5609 1498091636.796
-57.39059 128.8335 0 null gamma_ray 535.0635 1498091636.9709
-53.46663 138.9126 0 null gamma_ray 193.0379 1498091636.9987
